Year,Month,Day,Hour,Minute,DB,DP,RelHum,Pressure,extHor,extDNI,LW,GHI,DNI,DHI,glbeIll,drctIll,diffIll,zenIll,winddir,windspeed,TCC,opaque_cover,visibility,cbh,weather_obs,weather_code,precipitable_H2O,optical_depth,snow_depth,days_since_snow,albedo,precip_depth,precip_quantity
2021,3,20,10,0,13.47,5.19,56,102527,9999,9999,275,399,702,91,42467,72089,12068,4322,55,2.74,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,11,0,14.69,4.77,51,102513,9999,9999,281,610,808,111,64539,82541,14981,3190,49,2.48,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,12,0,15.51,4.59,48,102491,9999,9999,286,777,866,123,82780,87479,16856,3018,33,2.36,0,0,9999,156,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,13,0,16.62,4.94,46,102437,9999,9999,291,881,891,132,94084,87185,18722,2935,19,2.6,0,0,9999,1134,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,14,0,17.37,4.88,44,102325,9999,9999,293,917,897,136,96822,86259,19050,2823,15,2.82,0,0,9999,191,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,15,0,18.31,4.81,41,102204,9999,9999,296,883,898,129,94442,87992,18376,2880,19,2.99,0,0,9999,93,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,16,0,19.16,4.97,39,102103,9999,9999,297,773,868,121,82554,87782,16617,2991,24,3.08,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,17,0,19.02,4.37,38,102019,9999,9999,298,605,810,109,63997,82705,14723,3171,33,2.68,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,18,0,18.86,4.08,38,101997,9999,9999,298,392,700,90,41648,71756,11938,4293,49,2.63,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,19,0,17.75,4.86,43,102021,9999,9999,296,167,488,58,17986,50241,7744,4861,81,1.88,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,20,0,15.76,5.17,49,101998,9999,9999,292,14,0,9,2148,0,1379,339,102,2.86,0,0,9999,1258,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,21,0,14.58,5.67,55,102044,9999,9999,288,0,0,0,0,0,0,0,109,3.78,0,0,9999,1249,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,22,0,11.93,5.78,66,102131,9999,9999,286,0,0,0,0,0,0,0,109,4.06,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,23,0,10.67,5.34,70,102165,9999,9999,282,0,0,0,0,0,0,0,105,3.74,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,20,24,0,9.56,4.8,72,102184,9999,9999,279,0,0,0,0,0,0,0,103,3.11,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,1,0,8.94,4.68,75,102174,9999,9999,277,0,0,0,0,0,0,0,100,2.38,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,2,0,8.42,4.7,77,102143,9999,9999,278,0,0,0,0,0,0,0,91,1.89,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,3,0,7.74,4.69,81,102098,9999,9999,278,0,0,0,0,0,0,0,75,1.8,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,4,0,7.02,4.65,85,102034,9999,9999,276,0,0,0,0,0,0,0,69,1.74,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,5,0,6.38,4.69,89,101993,9999,9999,275,0,0,0,0,0,0,0,61,2.18,0,0,9999,892,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,6,0,6.68,4.88,88,101978,9999,9999,277,0,0,0,0,0,0,0,65,2.17,1,1,9999,900,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,7,0,6.37,4.6,88,101999,9999,9999,278,0,0,0,0,0,0,0,59,1.89,2,2,9999,871,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,8,0,6.91,4.89,87,102024,9999,9999,293,15,0,10,2287,0,1523,377,55,2.2,3,3,9999,827,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,9,0,9.68,6.38,80,102056,9999,9999,316,143,289,75,16925,30333,9992,6878,62,2.06,4,4,9999,822,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,10,0,14.57,8.3,66,102066,9999,9999,326,296,363,136,33450,36966,19601,7380,71,1.96,6,6,9999,945,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,11,0,16.23,9.08,63,102071,9999,9999,337,416,291,235,46105,28190,30599,8100,86,1.76,6,6,9999,943,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,12,0,17.81,8.96,56,102028,9999,9999,347,609,438,276,64654,41775,34491,7284,132,2.5,9,9,9999,893,9,999999999,0.0,999,0.0,99,0.16,0.01,1
2021,3,21,13,0,18.2,9.21,56,101994,9999,9999,365,488,180,336,52699,16724,38519,8657,132,2.83,9,9,9999,994,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,14,0,19.06,9.62,54,101902,9999,9999,362,649,322,368,69156,29143,41766,9162,130,2.97,9,9,9999,1072,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,15,0,19.76,9.68,52,101789,9999,9999,365,619,345,328,65130,31955,38503,8447,131,3.49,8,8,9999,1138,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,16,0,20.44,9.87,51,101677,9999,9999,357,555,349,291,60366,33224,34998,7912,132,4.09,6,6,9999,1114,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,17,0,20.17,9.83,51,101597,9999,9999,346,498,476,206,55987,45972,27614,7086,135,3.63,7,7,9999,1128,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,18,0,19.49,9.79,53,101574,9999,9999,331,300,393,129,34123,39971,18901,7061,134,4.03,6,6,9999,1133,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,19,0,18.64,9.94,56,101582,9999,9999,334,121,224,70,14454,23110,11469,6570,132,4.0,3,3,9999,1240,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,20,0,17.48,10.24,62,101566,9999,9999,339,12,0,9,1837,0,1376,339,134,4.2,1,1,9999,1180,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,21,0,16.08,10.87,71,101596,9999,9999,318,0,0,0,0,0,0,0,135,4.25,5,5,9999,1155,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,22,0,14.61,11.4,81,101613,9999,9999,303,0,0,0,0,0,0,0,138,3.75,5,5,9999,1141,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,23,0,13.95,11.47,85,101606,9999,9999,302,0,0,0,0,0,0,0,139,3.12,5,5,9999,974,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,21,24,0,13.16,11.52,90,101593,9999,9999,298,0,0,0,0,0,0,0,133,2.94,5,5,9999,937,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,1,0,12.84,11.4,91,101516,9999,9999,298,0,0,0,0,0,0,0,127,3.21,2,2,9999,820,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,2,0,12.81,11.24,90,101449,9999,9999,315,0,0,0,0,0,0,0,129,3.07,3,3,9999,685,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,3,0,13.06,11.81,92,101400,9999,9999,328,0,0,0,0,0,0,0,128,3.27,6,6,9999,746,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,4,0,13.28,12.11,93,101326,9999,9999,332,0,0,0,0,0,0,0,130,3.27,9,9,9999,842,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,5,0,14.18,12.55,90,101216,9999,9999,332,0,0,0,0,0,0,0,134,3.21,10,10,9999,839,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,6,0,14.25,12.7,90,101236,9999,9999,330,0,0,0,0,0,0,0,130,2.92,8,8,9999,865,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,7,0,14.27,12.44,89,101225,9999,9999,336,0,0,0,0,0,0,0,120,3.0,9,9,9999,989,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,8,0,15.14,12.83,86,101199,9999,9999,356,12,0,8,1847,0,1230,305,121,3.46,7,7,9999,1054,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,9,0,16.55,13.45,82,101213,9999,9999,354,121,210,71,14550,21486,11785,6536,120,3.55,9,9,9999,1057,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,10,0,19.79,13.81,68,101219,9999,9999,373,239,249,128,28808,23514,19259,6630,125,3.92,9,9,9999,1058,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,22,11,0,21.08,13.43,62,101119,9999,9999,370,402,371,169,46290,34897,24125,5674,125,5.38,9,9,9999,1033,9,999999999,0.0,999,0.0,99,0.16,0.01,1
2021,3,22,12,0,22.33,13.14,56,101000,9999,9999,371,460,257,264,50500,23558,32998,7003,147,7.55,9,9,9999,1246,9,999999999,0.0,999,0.0,99,0.16,0.05,1
2021,3,22,13,0,22.35,13.42,56,100918,9999,9999,397,353,57,304,39429,5255,34699,8704,150,7.73,9,9,9999,1065,9,999999999,0.0,999,0.0,99,0.16,0.02,1
2021,3,22,14,0,22.61,14.07,59,100807,9999,9999,395,394,92,313,43963,8410,35618,8242,150,7.67,10,10,9999,1005,9,999999999,0.02,999,0.0,99,0.16,0.07,1
2021,3,22,15,0,22.37,14.39,61,100674,9999,9999,398,367,98,284,41090,8930,32569,8322,148,7.52,10,10,9999,959,9,999999999,0.0,999,0.0,99,0.16,0.07,1
2021,3,22,16,0,22.32,14.58,62,100570,9999,9999,394,385,247,198,43283,22270,25903,5042,148,7.55,10,10,9999,975,9,999999999,0.01,999,0.0,99,0.16,0.09,1
2021,3,22,17,0,21.33,15.78,71,100470,9999,9999,399,207,52,174,23537,4643,20643,7444,142,4.79,7,7,9999,811,9,999999999,0.04,999,0.0,99,0.16,0.11,1
2021,3,22,18,0,21.06,16.24,74,100440,9999,9999,395,119,46,99,14584,4245,13080,4692,142,5.17,9,9,9999,635,9,999999999,0.02,999,0.0,99,0.16,0.1,1
2021,3,22,19,0,20.63,16.83,79,100417,9999,9999,393,63,31,56,8136,2767,8136,4244,148,5.52,10,10,9999,550,9,999999999,0.06,999,0.0,99,0.16,0.05,1
2021,3,22,20,0,20.15,17.0,82,100420,9999,9999,384,4,0,3,649,0,486,113,146,5.35,10,10,9999,986,9,999999999,0.01,999,0.0,99,0.16,0.03,1
2021,3,22,21,0,20.02,17.1,83,100442,9999,9999,385,0,0,0,0,0,0,0,155,5.45,9,9,9999,566,9,999999999,0.03,999,0.0,99,0.16,0.02,1
2021,3,22,22,0,20.3,17.07,82,100464,9999,9999,381,0,0,0,0,0,0,0,156,5.24,5,5,9999,489,9,999999999,0.0,999,0.0,99,0.16,0.04,1
2021,3,22,23,0,19.97,16.82,82,100361,9999,9999,371,0,0,0,0,0,0,0,154,6.39,7,7,9999,489,9,999999999,0.0,999,0.0,99,0.16,0.07,1
2021,3,22,24,0,19.92,16.84,82,100413,9999,9999,379,0,0,0,0,0,0,0,170,5.52,7,7,9999,504,9,999999999,0.01,999,0.0,99,0.16,0.09,1
2021,3,23,1,0,19.96,16.87,82,100451,9999,9999,389,0,0,0,0,0,0,0,174,4.21,9,9,9999,603,9,999999999,0.01,999,0.0,99,0.16,0.01,1
2021,3,23,2,0,20.29,16.94,81,100465,9999,9999,395,0,0,0,0,0,0,0,172,3.9,9,9,9999,885,9,999999999,0.0,999,0.0,99,0.16,0.13,1
2021,3,23,3,0,20.04,16.94,82,100427,9999,9999,397,0,0,0,0,0,0,0,172,3.54,9,9,9999,792,9,999999999,0.02,999,0.0,99,0.16,0.51,1
2021,3,23,4,0,19.39,17.08,86,100359,9999,9999,394,0,0,0,0,0,0,0,174,2.73,7,7,9999,484,9,999999999,0.11,999,0.0,99,0.16,2.2,1
2021,3,23,5,0,17.47,15.64,89,100434,9999,9999,390,0,0,0,0,0,0,0,337,2.49,9,9,9999,318,9,999999999,0.01,999,0.0,99,0.16,3.06,1
2021,3,23,6,0,17.55,15.96,90,100530,9999,9999,391,0,0,0,0,0,0,0,314,1.71,9,9,9999,227,9,999999999,0.03,999,0.0,99,0.16,5.26,1
2021,3,23,7,0,16.66,15.52,93,100477,9999,9999,392,0,0,0,0,0,0,0,193,0.29,6,6,9999,426,9,999999999,0.01,999,0.0,99,0.16,5.4,1
2021,3,23,8,0,16.36,15.06,92,100481,9999,9999,383,6,0,5,948,0,788,193,182,1.68,2,2,9999,770,9,999999999,0.0,999,0.0,99,0.16,1.1,1
2021,3,23,9,0,17.42,15.49,88,100556,9999,9999,350,125,261,62,15365,27814,8626,5597,217,1.89,2,2,9999,360,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,10,0,20.52,16.12,76,100617,9999,9999,341,355,574,96,39023,60698,12778,4355,273,2.87,4,4,9999,1524,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,11,0,22.05,14.69,63,100634,9999,9999,332,579,726,122,64577,75297,16630,4032,295,3.4,2,2,9999,1710,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,12,0,23.58,13.95,55,100600,9999,9999,341,724,757,144,79647,74086,21036,3703,308,2.61,1,1,9999,117,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,13,0,24.57,13.8,51,100546,9999,9999,341,858,831,150,92192,78860,21495,3186,322,2.12,0,0,9999,60,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,14,0,25.34,13.3,47,100459,9999,9999,338,919,894,132,98572,84017,19217,2692,327,1.86,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,15,0,26.21,12.03,41,100372,9999,9999,337,890,902,125,93381,89349,17833,2348,326,1.77,0,0,9999,967,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,16,0,26.89,11.21,38,100314,9999,9999,336,781,872,119,84416,88724,16609,2901,327,1.55,0,0,9999,1172,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,17,0,26.55,9.39,34,100265,9999,9999,335,610,805,111,65230,82989,15026,3135,289,1.59,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,18,0,26.67,8.18,31,100275,9999,9999,333,400,709,89,42885,73238,11840,4187,301,1.39,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,19,0,25.87,11.56,41,100296,9999,9999,330,174,504,59,19045,52657,7893,4856,324,1.75,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,20,0,22.96,11.06,47,100334,9999,9999,321,16,0,9,2448,0,1376,341,351,1.57,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,21,0,20.51,12.65,61,100408,9999,9999,316,0,0,0,0,0,0,0,60,1.28,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,22,0,18.21,13.03,72,100484,9999,9999,314,0,0,0,0,0,0,0,97,1.69,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,23,0,16.64,13.73,83,100524,9999,9999,312,0,0,0,0,0,0,0,122,1.98,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,23,24,0,15.35,13.15,87,100538,9999,9999,309,0,0,0,0,0,0,0,132,2.03,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,1,0,15.21,13.17,88,100548,9999,9999,308,0,0,0,0,0,0,0,124,2.07,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,2,0,15.16,13.47,90,100527,9999,9999,305,0,0,0,0,0,0,0,110,3.01,0,0,9999,141,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,3,0,15.58,14.11,91,100487,9999,9999,307,0,0,0,0,0,0,0,107,4.0,5,5,9999,107,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,4,0,15.96,14.88,93,100422,9999,9999,347,0,0,0,0,0,0,0,111,4.58,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,5,0,17.64,17.25,98,100449,9999,9999,383,0,0,0,0,0,0,0,101,3.84,10,10,9999,34,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,6,0,17.98,17.13,95,100445,9999,9999,388,0,0,0,0,0,0,0,95,4.35,10,10,9999,68,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,7,0,17.89,16.68,93,100438,9999,9999,387,0,0,0,0,0,0,0,91,4.68,10,10,9999,125,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,8,0,17.48,16.48,94,100465,9999,9999,363,12,0,8,1842,0,1227,312,91,4.84,10,10,9999,135,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,9,0,18.2,16.64,91,100519,9999,9999,359,126,239,67,15431,25494,9291,5962,104,6.08,10,10,9999,164,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,10,0,19.61,17.24,86,100579,9999,9999,394,177,53,153,21178,4796,19755,7075,106,5.72,10,10,9999,225,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,24,11,0,20.68,17.45,82,100605,9999,9999,405,276,105,209,32033,9363,26333,7162,106,5.45,10,10,9999,282,9,999999999,0.0,999,0.0,99,0.16,0.01,1
2021,3,24,12,0,21.47,17.71,79,100581,9999,9999,414,325,78,264,36773,6886,30821,8978,102,5.5,10,10,9999,385,9,999999999,0.02,999,0.0,99,0.16,0.01,1
2021,3,24,13,0,21.55,17.86,80,100488,9999,9999,414,222,6,216,24839,408,24300,8602,104,5.84,10,10,9999,427,9,999999999,0.01,999,0.0,99,0.16,0.02,1
2021,3,24,14,0,21.58,17.81,79,100427,9999,9999,416,279,45,239,31426,3888,27701,6744,108,5.77,10,10,9999,215,9,999999999,0.01,999,0.0,99,0.16,0.42,1
2021,3,24,15,0,21.36,17.9,81,100332,9999,9999,414,187,36,156,21203,3080,18418,5097,102,4.68,9,9,9999,156,9,999999999,0.04,999,0.0,99,0.16,0.25,1
2021,3,24,16,0,21.5,18.14,81,100255,9999,9999,408,165,36,137,18819,3098,16376,5111,100,4.64,10,10,9999,166,9,999999999,0.02,999,0.0,99,0.16,0.18,1
2021,3,24,17,0,21.05,17.97,83,100255,9999,9999,415,124,16,113,14223,1382,13678,4946,109,5.39,10,10,9999,278,9,999999999,0.04,999,0.0,99,0.16,0.06,1
2021,3,24,18,0,20.92,17.52,81,100198,9999,9999,414,78,9,74,9006,779,9006,3957,104,5.58,10,10,9999,240,9,999999999,0.0,999,0.0,99,0.16,0.01,1
2021,3,24,19,0,20.65,17.38,82,100117,9999,9999,413,31,2,31,4354,85,4354,1582,98,5.73,10,10,9999,224,9,999999999,0.0,999,0.0,99,0.16,0.06,1
2021,3,24,20,0,20.57,17.31,82,100117,9999,9999,412,2,0,2,332,0,331,76,97,5.27,10,10,9999,147,9,999999999,0.0,999,0.0,99,0.16,0.11,1
2021,3,24,21,0,20.41,17.59,84,100100,9999,9999,409,0,0,0,0,0,0,0,99,4.66,10,10,9999,49,9,999999999,0.0,999,0.0,99,0.16,0.15,1
2021,3,24,22,0,20.09,18.19,89,100136,9999,9999,409,0,0,0,0,0,0,0,106,3.45,10,10,9999,30,9,999999999,0.01,999,0.0,99,0.16,0.07,1
2021,3,24,23,0,20.23,18.75,91,100147,9999,9999,410,0,0,0,0,0,0,0,116,2.96,10,10,9999,30,9,999999999,0.0,999,0.0,99,0.16,0.07,1
2021,3,24,24,0,20.08,18.84,93,100076,9999,9999,412,0,0,0,0,0,0,0,127,2.97,9,9,9999,30,9,999999999,0.0,999,0.0,99,0.16,0.05,1
2021,3,25,1,0,20.58,19.28,92,99987,9999,9999,410,0,0,0,0,0,0,0,141,3.17,8,8,9999,30,9,999999999,0.0,999,0.0,99,0.16,0.03,1
2021,3,25,2,0,20.53,19.28,93,99899,9999,9999,394,0,0,0,0,0,0,0,143,3.38,6,6,9999,30,9,999999999,0.0,999,0.0,99,0.16,0.02,1
2021,3,25,3,0,20.75,19.54,93,99857,9999,9999,400,0,0,0,0,0,0,0,158,3.86,4,4,9999,30,9,999999999,0.0,999,0.0,99,0.16,0.02,1
2021,3,25,4,0,20.65,19.4,93,99883,9999,9999,370,0,0,0,0,0,0,0,184,3.38,8,8,9999,100,9,999999999,0.0,999,0.0,99,0.16,0.02,1
2021,3,25,5,0,20.05,18.75,92,100096,9999,9999,403,0,0,0,0,0,0,0,290,2.08,10,10,9999,107,9,999999999,0.01,999,0.0,99,0.16,0.08,1
2021,3,25,6,0,20.04,18.43,90,100174,9999,9999,409,0,0,0,0,0,0,0,309,2.21,8,8,9999,150,9,999999999,0.02,999,0.0,99,0.16,0.17,1
2021,3,25,7,0,19.92,18.24,90,100209,9999,9999,408,0,0,0,0,0,0,0,325,2.61,8,8,9999,283,9,999999999,0.0,999,0.0,99,0.16,0.01,1
2021,3,25,8,0,19.74,18.38,92,100351,9999,9999,401,11,0,9,1674,0,1368,354,325,2.9,7,7,9999,416,9,999999999,0.02,999,0.0,99,0.16,0.0,1
2021,3,25,9,0,20.35,18.65,90,100542,9999,9999,402,90,40,80,11282,3561,10912,5551,326,4.71,7,7,9999,315,9,999999999,0.06,999,0.0,99,0.16,0.05,1
2021,3,25,10,0,21.65,17.42,77,100694,9999,9999,393,259,240,148,31012,21742,22579,7432,323,6.41,9,9,9999,425,9,999999999,0.0,999,0.0,99,0.16,0.34,1
2021,3,25,11,0,21.02,15.99,73,100709,9999,9999,394,314,228,168,36300,20874,24609,5479,331,5.31,1,1,9999,273,9,999999999,0.0,999,0.0,99,0.16,0.05,1
2021,3,25,12,0,21.09,13.96,64,100703,9999,9999,388,354,214,188,39794,19428,24555,4657,335,3.86,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,13,0,23.1,13.56,55,100687,9999,9999,335,831,796,147,89160,75372,21089,3084,313,4.22,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,14,0,24.33,12.88,49,100687,9999,9999,336,926,900,129,99126,84339,18784,2603,312,5.07,0,0,9999,1115,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,15,0,25.03,11.15,42,100654,9999,9999,336,888,884,133,95456,84859,19233,2861,315,5.08,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,16,0,25.74,10.06,37,100627,9999,9999,332,784,869,120,84324,88164,16713,2878,317,5.23,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,17,0,25.41,8.68,35,100613,9999,9999,329,616,813,108,65802,83680,14654,3063,319,4.74,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,18,0,24.84,8.42,35,100601,9999,9999,326,406,711,90,43541,73476,11974,4176,322,3.63,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,19,0,23.56,8.87,39,100679,9999,9999,320,180,513,60,19541,53226,8012,4878,322,1.88,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,20,0,20.98,10.95,53,100733,9999,9999,312,17,0,10,2585,0,1519,382,328,2.74,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,21,0,19.52,10.0,54,100829,9999,9999,305,0,0,0,0,0,0,0,336,2.71,0,0,9999,8406,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,22,0,17.43,9.12,57,100928,9999,9999,302,0,0,0,0,0,0,0,346,2.59,1,1,9999,9212,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,23,0,16.57,9.0,61,101027,9999,9999,300,0,0,0,0,0,0,0,358,2.3,0,0,9999,8639,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,25,24,0,14.97,9.21,68,101041,9999,9999,298,0,0,0,0,0,0,0,10,2.09,0,0,9999,8305,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,1,0,13.43,9.21,76,101048,9999,9999,297,0,0,0,0,0,0,0,23,2.08,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,2,0,13.05,9.13,77,101043,9999,9999,294,0,0,0,0,0,0,0,37,2.23,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,3,0,12.81,9.0,78,100996,9999,9999,292,0,0,0,0,0,0,0,49,2.68,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,4,0,13.33,9.07,75,100950,9999,9999,290,0,0,0,0,0,0,0,59,3.01,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,5,0,11.23,8.94,86,100991,9999,9999,288,0,0,0,0,0,0,0,56,2.77,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,6,0,11.21,8.94,86,101056,9999,9999,287,0,0,0,0,0,0,0,59,2.42,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,7,0,11.31,8.81,85,101118,9999,9999,287,0,0,0,0,0,0,0,67,2.51,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,8,0,12.06,9.06,82,101183,9999,9999,287,26,0,14,3877,0,2087,554,70,3.04,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,9,0,15.51,10.4,72,101223,9999,9999,291,202,540,64,21982,56221,8528,4967,71,3.18,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,10,0,20.11,11.0,56,101264,9999,9999,298,431,729,92,46530,75795,12263,4096,76,3.28,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,11,0,22.89,11.64,49,101252,9999,9999,307,641,828,109,69048,85828,14842,2978,85,3.37,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,12,0,24.66,12.44,46,101231,9999,9999,317,805,882,119,86952,89632,16732,2793,97,3.69,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,13,0,25.75,13.19,46,101181,9999,9999,327,904,906,123,98008,86522,18227,2640,109,3.89,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,14,0,26.64,13.24,44,101101,9999,9999,339,931,903,128,99690,84334,18685,2567,117,3.99,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,15,0,26.94,13.53,44,101015,9999,9999,346,887,887,126,96212,84717,18635,2717,123,4.15,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,3,26,16,0,27.48,14.67,45,100933,9999,9999,351,770,839,126,83385,85478,17696,2943,127,4.25,0,0,9999,0,9,999999999,0.0,999,0.0,99,0.16,0.0,1
